Content ID,Type,Category,Sentiment,Score
b529487b-160b-48cd-aacc-2741b18462c6,scared,studying,negative,15
b529487b-160b-48cd-aacc-2741b18462c6,intrigued,studying,positive,45
b529487b-160b-48cd-aacc-2741b18462c6,peeking,studying,neutral,35
b529487b-160b-48cd-aacc-2741b18462c6,disgust,studying,negative,0
b529487b-160b-48cd-aacc-2741b18462c6,want,studying,positive,70
b529487b-160b-48cd-aacc-2741b18462c6,dislike,studying,negative,10
b529487b-160b-48cd-aacc-2741b18462c6,like,studying,positive,50
b529487b-160b-48cd-aacc-2741b18462c6,indifferent,studying,neutral,20
b529487b-160b-48cd-aacc-2741b18462c6,adore,studying,positive,72
b529487b-160b-48cd-aacc-2741b18462c6,worried,studying,negative,12
b529487b-160b-48cd-aacc-2741b18462c6,hate,studying,negative,5
b529487b-160b-48cd-aacc-2741b18462c6,interested,studying,positive,30
b529487b-160b-48cd-aacc-2741b18462c6,intrigued,studying,positive,45
b529487b-160b-48cd-aacc-2741b18462c6,want,studying,positive,70
b529487b-160b-48cd-aacc-2741b18462c6,scared,studying,negative,15
b529487b-160b-48cd-aacc-2741b18462c6,indifferent,studying,neutral,20
b529487b-160b-48cd-aacc-2741b18462c6,scared,studying,negative,15
b529487b-160b-48cd-aacc-2741b18462c6,like,studying,positive,50
b529487b-160b-48cd-aacc-2741b18462c6,hate,studying,negative,5
b529487b-160b-48cd-aacc-2741b18462c6,intrigued,studying,positive,45
b529487b-160b-48cd-aacc-2741b18462c6,disgust,studying,negative,0
b529487b-160b-48cd-aacc-2741b18462c6,disgust,studying,negative,0
b529487b-160b-48cd-aacc-2741b18462c6,worried,studying,negative,12
b529487b-160b-48cd-aacc-2741b18462c6,peeking,studying,neutral,35
b529487b-160b-48cd-aacc-2741b18462c6,hate,studying,negative,5
b529487b-160b-48cd-aacc-2741b18462c6,disgust,studying,negative,0
b529487b-160b-48cd-aacc-2741b18462c6,dislike,studying,negative,10
b529487b-160b-48cd-aacc-2741b18462c6,cherish,studying,positive,70
b529487b-160b-48cd-aacc-2741b18462c6,hate,studying,negative,5
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,adore,dogs,positive,72
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,super love,dogs,positive,75
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,dislike,dogs,negative,10
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,dogs,negative,0
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,like,dogs,positive,50
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,dogs,negative,5
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,heart,dogs,positive,60
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,peeking,dogs,neutral,35
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,adore,dogs,positive,72
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,love,dogs,positive,65
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,dislike,dogs,negative,10
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,want,dogs,positive,70
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,intrigued,dogs,positive,45
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,cherish,dogs,positive,70
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,indifferent,dogs,neutral,20
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,dogs,negative,5
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,interested,dogs,positive,30
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,super love,dogs,positive,75
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,love,dogs,positive,65
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,super love,dogs,positive,75
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,worried,dogs,negative,12
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,like,dogs,positive,50
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,adore,dogs,positive,72
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,scared,dogs,negative,15
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,scared,dogs,negative,15
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,heart,dogs,positive,60
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,dogs,negative,0
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,like,dogs,positive,50
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,interested,dogs,positive,30
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,love,dogs,positive,65
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,dogs,negative,5
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,intrigued,dogs,positive,45
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,dogs,negative,5
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,dogs,negative,0
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,indifferent,dogs,neutral,20
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,interested,dogs,positive,30
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,hate,dogs,negative,5
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,want,dogs,positive,70
e3bfdd7e-d7e2-4717-b780-2fa14f3cf858,disgust,dogs,negative,0
25c8f882-464d-4465-9ed2-e7f7706c1775,intrigued,healthy eating,positive,45
25c8f882-464d-4465-9ed2-e7f7706c1775,interested,healthy eating,positive,30
25c8f882-464d-4465-9ed2-e7f7706c1775,want,healthy eating,positive,70
25c8f882-464d-4465-9ed2-e7f7706c1775,dislike,healthy eating,negative,10
25c8f882-464d-4465-9ed2-e7f7706c1775,disgust,healthy eating,negative,0
25c8f882-464d-4465-9ed2-e7f7706c1775,hate,healthy eating,negative,5
25c8f882-464d-4465-9ed2-e7f7706c1775,intrigued,healthy eating,positive,45
25c8f882-464d-4465-9ed2-e7f7706c1775,heart,healthy eating,positive,60
25c8f882-464d-4465-9ed2-e7f7706c1775,intrigued,healthy eating,positive,45
25c8f882-464d-4465-9ed2-e7f7706c1775,want,healthy eating,positive,70
25c8f882-464d-4465-9ed2-e7f7706c1775,heart,healthy eating,positive,60
25c8f882-464d-4465-9ed2-e7f7706c1775,interested,healthy eating,positive,30
25c8f882-464d-4465-9ed2-e7f7706c1775,scared,healthy eating,negative,15
25c8f882-464d-4465-9ed2-e7f7706c1775,intrigued,healthy eating,positive,45
25c8f882-464d-4465-9ed2-e7f7706c1775,peeking,healthy eating,neutral,35
25c8f882-464d-4465-9ed2-e7f7706c1775,adore,healthy eating,positive,72
4789b064-7b3c-4339-bf15-b9e38222930c,peeking,education,neutral,35
4789b064-7b3c-4339-bf15-b9e38222930c,disgust,education,negative,0
4789b064-7b3c-4339-bf15-b9e38222930c,scared,education,negative,15
4789b064-7b3c-4339-bf15-b9e38222930c,dislike,education,negative,10
4789b064-7b3c-4339-bf15-b9e38222930c,worried,education,negative,12
4789b064-7b3c-4339-bf15-b9e38222930c,heart,education,positive,60
4789b064-7b3c-4339-bf15-b9e38222930c,adore,education,positive,72
4789b064-7b3c-4339-bf15-b9e38222930c,adore,education,positive,72
4789b064-7b3c-4339-bf15-b9e38222930c,disgust,education,negative,0
4789b064-7b3c-4339-bf15-b9e38222930c,like,education,positive,50
4789b064-7b3c-4339-bf15-b9e38222930c,love,education,positive,65
4789b064-7b3c-4339-bf15-b9e38222930c,scared,education,negative,15
4789b064-7b3c-4339-bf15-b9e38222930c,want,education,positive,70
4789b064-7b3c-4339-bf15-b9e38222930c,indifferent,education,neutral,20
77a3ac9f-7607-411f-a280-5431c71e3943,disgust,tennis,negative,0
77a3ac9f-7607-411f-a280-5431c71e3943,disgust,tennis,negative,0
77a3ac9f-7607-411f-a280-5431c71e3943,peeking,tennis,neutral,35
77a3ac9f-7607-411f-a280-5431c71e3943,scared,tennis,negative,15
77a3ac9f-7607-411f-a280-5431c71e3943,super love,tennis,positive,75
77a3ac9f-7607-411f-a280-5431c71e3943,dislike,tennis,negative,10
77a3ac9f-7607-411f-a280-5431c71e3943,interested,tennis,positive,30
77a3ac9f-7607-411f-a280-5431c71e3943,worried,tennis,negative,12
77a3ac9f-7607-411f-a280-5431c71e3943,indifferent,tennis,neutral,20
77a3ac9f-7607-411f-a280-5431c71e3943,want,tennis,positive,70
77a3ac9f-7607-411f-a280-5431c71e3943,interested,tennis,positive,30
77a3ac9f-7607-411f-a280-5431c71e3943,disgust,tennis,negative,0
77a3ac9f-7607-411f-a280-5431c71e3943,cherish,tennis,positive,70
77a3ac9f-7607-411f-a280-5431c71e3943,love,tennis,positive,65
77a3ac9f-7607-411f-a280-5431c71e3943,intrigued,tennis,positive,45
77a3ac9f-7607-411f-a280-5431c71e3943,like,tennis,positive,50
77a3ac9f-7607-411f-a280-5431c71e3943,scared,tennis,negative,15
77a3ac9f-7607-411f-a280-5431c71e3943,scared,tennis,negative,15
77a3ac9f-7607-411f-a280-5431c71e3943,dislike,tennis,negative,10
77a3ac9f-7607-411f-a280-5431c71e3943,scared,tennis,negative,15
77a3ac9f-7607-411f-a280-5431c71e3943,indifferent,tennis,neutral,20
77a3ac9f-7607-411f-a280-5431c71e3943,heart,tennis,positive,60
77a3ac9f-7607-411f-a280-5431c71e3943,worried,tennis,negative,12
77a3ac9f-7607-411f-a280-5431c71e3943,hate,tennis,negative,5
77a3ac9f-7607-411f-a280-5431c71e3943,dislike,tennis,negative,10
77a3ac9f-7607-411f-a280-5431c71e3943,interested,tennis,positive,30
77a3ac9f-7607-411f-a280-5431c71e3943,adore,tennis,positive,72
77a3ac9f-7607-411f-a280-5431c71e3943,heart,tennis,positive,60
77a3ac9f-7607-411f-a280-5431c71e3943,worried,tennis,negative,12
77a3ac9f-7607-411f-a280-5431c71e3943,interested,tennis,positive,30
77a3ac9f-7607-411f-a280-5431c71e3943,want,tennis,positive,70
77a3ac9f-7607-411f-a280-5431c71e3943,disgust,tennis,negative,0
77a3ac9f-7607-411f-a280-5431c71e3943,intrigued,tennis,positive,45
edea43f3-1541-4e42-8419-d1cdf749025c,super love,cooking,positive,75
edea43f3-1541-4e42-8419-d1cdf749025c,super love,cooking,positive,75
edea43f3-1541-4e42-8419-d1cdf749025c,interested,cooking,positive,30
edea43f3-1541-4e42-8419-d1cdf749025c,love,cooking,positive,65
edea43f3-1541-4e42-8419-d1cdf749025c,dislike,cooking,negative,10
edea43f3-1541-4e42-8419-d1cdf749025c,like,cooking,positive,50
edea43f3-1541-4e42-8419-d1cdf749025c,super love,cooking,positive,75
edea43f3-1541-4e42-8419-d1cdf749025c,adore,cooking,positive,72
edea43f3-1541-4e42-8419-d1cdf749025c,worried,cooking,negative,12
edea43f3-1541-4e42-8419-d1cdf749025c,super love,cooking,positive,75
edea43f3-1541-4e42-8419-d1cdf749025c,love,cooking,positive,65
edea43f3-1541-4e42-8419-d1cdf749025c,disgust,cooking,negative,0
edea43f3-1541-4e42-8419-d1cdf749025c,dislike,cooking,negative,10
edea43f3-1541-4e42-8419-d1cdf749025c,love,cooking,positive,65
edea43f3-1541-4e42-8419-d1cdf749025c,love,cooking,positive,65
edea43f3-1541-4e42-8419-d1cdf749025c,intrigued,cooking,positive,45
edea43f3-1541-4e42-8419-d1cdf749025c,adore,cooking,positive,72
edea43f3-1541-4e42-8419-d1cdf749025c,hate,cooking,negative,5
edea43f3-1541-4e42-8419-d1cdf749025c,dislike,cooking,negative,10
edea43f3-1541-4e42-8419-d1cdf749025c,love,cooking,positive,65
edea43f3-1541-4e42-8419-d1cdf749025c,like,cooking,positive,50
edea43f3-1541-4e42-8419-d1cdf749025c,heart,cooking,positive,60
edea43f3-1541-4e42-8419-d1cdf749025c,intrigued,cooking,positive,45
edea43f3-1541-4e42-8419-d1cdf749025c,hate,cooking,negative,5
edea43f3-1541-4e42-8419-d1cdf749025c,disgust,cooking,negative,0
edea43f3-1541-4e42-8419-d1cdf749025c,disgust,cooking,negative,0
217f4060-b378-4d79-992f-20502d407f7c,disgust,cooking,negative,0
217f4060-b378-4d79-992f-20502d407f7c,indifferent,cooking,neutral,20
217f4060-b378-4d79-992f-20502d407f7c,cherish,cooking,positive,70
217f4060-b378-4d79-992f-20502d407f7c,heart,cooking,positive,60
217f4060-b378-4d79-992f-20502d407f7c,super love,cooking,positive,75
217f4060-b378-4d79-992f-20502d407f7c,peeking,cooking,neutral,35
217f4060-b378-4d79-992f-20502d407f7c,worried,cooking,negative,12
217f4060-b378-4d79-992f-20502d407f7c,peeking,cooking,neutral,35
217f4060-b378-4d79-992f-20502d407f7c,interested,cooking,positive,30
217f4060-b378-4d79-992f-20502d407f7c,interested,cooking,positive,30
217f4060-b378-4d79-992f-20502d407f7c,interested,cooking,positive,30
217f4060-b378-4d79-992f-20502d407f7c,love,cooking,positive,65
217f4060-b378-4d79-992f-20502d407f7c,disgust,cooking,negative,0
217f4060-b378-4d79-992f-20502d407f7c,peeking,cooking,neutral,35
217f4060-b378-4d79-992f-20502d407f7c,worried,cooking,negative,12
217f4060-b378-4d79-992f-20502d407f7c,super love,cooking,positive,75
217f4060-b378-4d79-992f-20502d407f7c,like,cooking,positive,50
217f4060-b378-4d79-992f-20502d407f7c,peeking,cooking,neutral,35
217f4060-b378-4d79-992f-20502d407f7c,peeking,cooking,neutral,35
217f4060-b378-4d79-992f-20502d407f7c,heart,cooking,positive,60
217f4060-b378-4d79-992f-20502d407f7c,adore,cooking,positive,72
217f4060-b378-4d79-992f-20502d407f7c,love,cooking,positive,65
217f4060-b378-4d79-992f-20502d407f7c,interested,cooking,positive,30
217f4060-b378-4d79-992f-20502d407f7c,super love,cooking,positive,75
217f4060-b378-4d79-992f-20502d407f7c,like,cooking,positive,50
217f4060-b378-4d79-992f-20502d407f7c,heart,cooking,positive,60
217f4060-b378-4d79-992f-20502d407f7c,love,cooking,positive,65
74989207-b147-4a13-89b8-f0d868dfdf4a,hate,science,negative,5
74989207-b147-4a13-89b8-f0d868dfdf4a,worried,science,negative,12
74989207-b147-4a13-89b8-f0d868dfdf4a,love,science,positive,65
74989207-b147-4a13-89b8-f0d868dfdf4a,super love,science,positive,75
74989207-b147-4a13-89b8-f0d868dfdf4a,peeking,science,neutral,35
74989207-b147-4a13-89b8-f0d868dfdf4a,super love,science,positive,75
74989207-b147-4a13-89b8-f0d868dfdf4a,interested,science,positive,30
74989207-b147-4a13-89b8-f0d868dfdf4a,scared,science,negative,15
74989207-b147-4a13-89b8-f0d868dfdf4a,intrigued,science,positive,45
74989207-b147-4a13-89b8-f0d868dfdf4a,scared,science,negative,15
74989207-b147-4a13-89b8-f0d868dfdf4a,indifferent,science,neutral,20
74989207-b147-4a13-89b8-f0d868dfdf4a,super love,science,positive,75
74989207-b147-4a13-89b8-f0d868dfdf4a,interested,science,positive,30
74989207-b147-4a13-89b8-f0d868dfdf4a,want,science,positive,70
74989207-b147-4a13-89b8-f0d868dfdf4a,hate,science,negative,5
74989207-b147-4a13-89b8-f0d868dfdf4a,scared,science,negative,15
74989207-b147-4a13-89b8-f0d868dfdf4a,love,science,positive,65
74989207-b147-4a13-89b8-f0d868dfdf4a,disgust,science,negative,0
74989207-b147-4a13-89b8-f0d868dfdf4a,heart,science,positive,60
74989207-b147-4a13-89b8-f0d868dfdf4a,adore,science,positive,72
74989207-b147-4a13-89b8-f0d868dfdf4a,peeking,science,neutral,35
74989207-b147-4a13-89b8-f0d868dfdf4a,hate,science,negative,5
74989207-b147-4a13-89b8-f0d868dfdf4a,adore,science,positive,72
74989207-b147-4a13-89b8-f0d868dfdf4a,hate,science,negative,5
74989207-b147-4a13-89b8-f0d868dfdf4a,hate,science,negative,5
74989207-b147-4a13-89b8-f0d868dfdf4a,like,science,positive,50
74989207-b147-4a13-89b8-f0d868dfdf4a,hate,science,negative,5
74989207-b147-4a13-89b8-f0d868dfdf4a,disgust,science,negative,0
74989207-b147-4a13-89b8-f0d868dfdf4a,worried,science,negative,12
74989207-b147-4a13-89b8-f0d868dfdf4a,want,science,positive,70
74989207-b147-4a13-89b8-f0d868dfdf4a,dislike,science,negative,10
74989207-b147-4a13-89b8-f0d868dfdf4a,adore,science,positive,72
74989207-b147-4a13-89b8-f0d868dfdf4a,adore,science,positive,72
74989207-b147-4a13-89b8-f0d868dfdf4a,adore,science,positive,72
74989207-b147-4a13-89b8-f0d868dfdf4a,heart,science,positive,60
74989207-b147-4a13-89b8-f0d868dfdf4a,dislike,science,negative,10
74989207-b147-4a13-89b8-f0d868dfdf4a,want,science,positive,70
74989207-b147-4a13-89b8-f0d868dfdf4a,want,science,positive,70
74989207-b147-4a13-89b8-f0d868dfdf4a,heart,science,positive,60
74989207-b147-4a13-89b8-f0d868dfdf4a,love,science,positive,65
74989207-b147-4a13-89b8-f0d868dfdf4a,want,science,positive,70
74989207-b147-4a13-89b8-f0d868dfdf4a,dislike,science,negative,10
9fdcedb3-8e19-4755-93b2-133673d4620b,disgust,travel,negative,0
9fdcedb3-8e19-4755-93b2-133673d4620b,interested,travel,positive,30
9fdcedb3-8e19-4755-93b2-133673d4620b,worried,travel,negative,12
9fdcedb3-8e19-4755-93b2-133673d4620b,hate,travel,negative,5
9fdcedb3-8e19-4755-93b2-133673d4620b,love,travel,positive,65
9489565a-a899-4693-ad48-369f86b4b862,scared,studying,negative,15
9489565a-a899-4693-ad48-369f86b4b862,adore,studying,positive,72
9489565a-a899-4693-ad48-369f86b4b862,intrigued,studying,positive,45
9489565a-a899-4693-ad48-369f86b4b862,peeking,studying,neutral,35
9489565a-a899-4693-ad48-369f86b4b862,interested,studying,positive,30
9489565a-a899-4693-ad48-369f86b4b862,love,studying,positive,65
9489565a-a899-4693-ad48-369f86b4b862,heart,studying,positive,60
9489565a-a899-4693-ad48-369f86b4b862,like,studying,positive,50
9489565a-a899-4693-ad48-369f86b4b862,interested,studying,positive,30
9489565a-a899-4693-ad48-369f86b4b862,dislike,studying,negative,10
9489565a-a899-4693-ad48-369f86b4b862,interested,studying,positive,30
9489565a-a899-4693-ad48-369f86b4b862,interested,studying,positive,30
9489565a-a899-4693-ad48-369f86b4b862,like,studying,positive,50
9489565a-a899-4693-ad48-369f86b4b862,cherish,studying,positive,70
9489565a-a899-4693-ad48-369f86b4b862,disgust,studying,negative,0
9489565a-a899-4693-ad48-369f86b4b862,peeking,studying,neutral,35
9489565a-a899-4693-ad48-369f86b4b862,peeking,studying,neutral,35
9489565a-a899-4693-ad48-369f86b4b862,like,studying,positive,50
9489565a-a899-4693-ad48-369f86b4b862,adore,studying,positive,72
9489565a-a899-4693-ad48-369f86b4b862,peeking,studying,neutral,35
9489565a-a899-4693-ad48-369f86b4b862,hate,studying,negative,5
9489565a-a899-4693-ad48-369f86b4b862,interested,studying,positive,30
5656bfe4-bcc1-4426-94b6-1f9dfe9a0db4,want,travel,positive,70
5656bfe4-bcc1-4426-94b6-1f9dfe9a0db4,intrigued,travel,positive,45
d347afb6-c092-4301-ba7d-4c59d10142cb,dislike,tennis,negative,10
d347afb6-c092-4301-ba7d-4c59d10142cb,want,tennis,positive,70
d347afb6-c092-4301-ba7d-4c59d10142cb,dislike,tennis,negative,10
d347afb6-c092-4301-ba7d-4c59d10142cb,like,tennis,positive,50
d347afb6-c092-4301-ba7d-4c59d10142cb,indifferent,tennis,neutral,20
d347afb6-c092-4301-ba7d-4c59d10142cb,cherish,tennis,positive,70
d347afb6-c092-4301-ba7d-4c59d10142cb,disgust,tennis,negative,0
d347afb6-c092-4301-ba7d-4c59d10142cb,like,tennis,positive,50
d347afb6-c092-4301-ba7d-4c59d10142cb,intrigued,tennis,positive,45
d347afb6-c092-4301-ba7d-4c59d10142cb,love,tennis,positive,65
d347afb6-c092-4301-ba7d-4c59d10142cb,super love,tennis,positive,75
d347afb6-c092-4301-ba7d-4c59d10142cb,hate,tennis,negative,5
d347afb6-c092-4301-ba7d-4c59d10142cb,cherish,tennis,positive,70
d347afb6-c092-4301-ba7d-4c59d10142cb,worried,tennis,negative,12
d347afb6-c092-4301-ba7d-4c59d10142cb,indifferent,tennis,neutral,20
d347afb6-c092-4301-ba7d-4c59d10142cb,intrigued,tennis,positive,45
d347afb6-c092-4301-ba7d-4c59d10142cb,peeking,tennis,neutral,35
d347afb6-c092-4301-ba7d-4c59d10142cb,cherish,tennis,positive,70
d347afb6-c092-4301-ba7d-4c59d10142cb,adore,tennis,positive,72
d347afb6-c092-4301-ba7d-4c59d10142cb,love,tennis,positive,65
d347afb6-c092-4301-ba7d-4c59d10142cb,scared,tennis,negative,15
d347afb6-c092-4301-ba7d-4c59d10142cb,disgust,tennis,negative,0
d347afb6-c092-4301-ba7d-4c59d10142cb,scared,tennis,negative,15
d347afb6-c092-4301-ba7d-4c59d10142cb,love,tennis,positive,65
d347afb6-c092-4301-ba7d-4c59d10142cb,worried,tennis,negative,12
d347afb6-c092-4301-ba7d-4c59d10142cb,super love,tennis,positive,75
d347afb6-c092-4301-ba7d-4c59d10142cb,love,tennis,positive,65
d347afb6-c092-4301-ba7d-4c59d10142cb,worried,tennis,negative,12
d347afb6-c092-4301-ba7d-4c59d10142cb,cherish,tennis,positive,70
d347afb6-c092-4301-ba7d-4c59d10142cb,want,tennis,positive,70
d347afb6-c092-4301-ba7d-4c59d10142cb,super love,tennis,positive,75
d347afb6-c092-4301-ba7d-4c59d10142cb,indifferent,tennis,neutral,20
d347afb6-c092-4301-ba7d-4c59d10142cb,love,tennis,positive,65
d347afb6-c092-4301-ba7d-4c59d10142cb,interested,tennis,positive,30
d347afb6-c092-4301-ba7d-4c59d10142cb,dislike,tennis,negative,10
d347afb6-c092-4301-ba7d-4c59d10142cb,peeking,tennis,neutral,35
62e3c102-b551-4625-b949-d589babb16d8,peeking,soccer,neutral,35
62e3c102-b551-4625-b949-d589babb16d8,disgust,soccer,negative,0
62e3c102-b551-4625-b949-d589babb16d8,disgust,soccer,negative,0
62e3c102-b551-4625-b949-d589babb16d8,adore,soccer,positive,72
62e3c102-b551-4625-b949-d589babb16d8,indifferent,soccer,neutral,20
62e3c102-b551-4625-b949-d589babb16d8,want,soccer,positive,70
62e3c102-b551-4625-b949-d589babb16d8,adore,soccer,positive,72
62e3c102-b551-4625-b949-d589babb16d8,hate,soccer,negative,5
62e3c102-b551-4625-b949-d589babb16d8,cherish,soccer,positive,70
62e3c102-b551-4625-b949-d589babb16d8,hate,soccer,negative,5
62e3c102-b551-4625-b949-d589babb16d8,hate,soccer,negative,5
62e3c102-b551-4625-b949-d589babb16d8,indifferent,soccer,neutral,20
62e3c102-b551-4625-b949-d589babb16d8,want,soccer,positive,70
62e3c102-b551-4625-b949-d589babb16d8,want,soccer,positive,70
62e3c102-b551-4625-b949-d589babb16d8,super love,soccer,positive,75
62e3c102-b551-4625-b949-d589babb16d8,super love,soccer,positive,75
62e3c102-b551-4625-b949-d589babb16d8,dislike,soccer,negative,10
62e3c102-b551-4625-b949-d589babb16d8,worried,soccer,negative,12
62e3c102-b551-4625-b949-d589babb16d8,scared,soccer,negative,15
62e3c102-b551-4625-b949-d589babb16d8,dislike,soccer,negative,10
62e3c102-b551-4625-b949-d589babb16d8,intrigued,soccer,positive,45
62e3c102-b551-4625-b949-d589babb16d8,super love,soccer,positive,75
62e3c102-b551-4625-b949-d589babb16d8,scared,soccer,negative,15
62e3c102-b551-4625-b949-d589babb16d8,love,soccer,positive,65
62e3c102-b551-4625-b949-d589babb16d8,super love,soccer,positive,75
62e3c102-b551-4625-b949-d589babb16d8,adore,soccer,positive,72
62e3c102-b551-4625-b949-d589babb16d8,intrigued,soccer,positive,45
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,hate,soccer,negative,5
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,interested,soccer,positive,30
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,adore,soccer,positive,72
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,scared,soccer,negative,15
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,cherish,soccer,positive,70
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,indifferent,soccer,neutral,20
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,scared,soccer,negative,15
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,hate,soccer,negative,5
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,adore,soccer,positive,72
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,disgust,soccer,negative,0
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,love,soccer,positive,65
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,indifferent,soccer,neutral,20
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,worried,soccer,negative,12
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,want,soccer,positive,70
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,worried,soccer,negative,12
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,love,soccer,positive,65
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,adore,soccer,positive,72
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,scared,soccer,negative,15
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,peeking,soccer,neutral,35
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,indifferent,soccer,neutral,20
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,hate,soccer,negative,5
fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b,love,soccer,positive,65
8644e163-704a-4a99-a859-5e07fcfe3879,want,education,positive,70
8644e163-704a-4a99-a859-5e07fcfe3879,heart,education,positive,60
8644e163-704a-4a99-a859-5e07fcfe3879,intrigued,education,positive,45
8644e163-704a-4a99-a859-5e07fcfe3879,hate,education,negative,5
8644e163-704a-4a99-a859-5e07fcfe3879,love,education,positive,65
8644e163-704a-4a99-a859-5e07fcfe3879,scared,education,negative,15
8644e163-704a-4a99-a859-5e07fcfe3879,intrigued,education,positive,45
8644e163-704a-4a99-a859-5e07fcfe3879,scared,education,negative,15
8644e163-704a-4a99-a859-5e07fcfe3879,peeking,education,neutral,35
8644e163-704a-4a99-a859-5e07fcfe3879,interested,education,positive,30
8644e163-704a-4a99-a859-5e07fcfe3879,disgust,education,negative,0
8644e163-704a-4a99-a859-5e07fcfe3879,want,education,positive,70
8644e163-704a-4a99-a859-5e07fcfe3879,adore,education,positive,72
8644e163-704a-4a99-a859-5e07fcfe3879,indifferent,education,neutral,20
8644e163-704a-4a99-a859-5e07fcfe3879,hate,education,negative,5
8644e163-704a-4a99-a859-5e07fcfe3879,worried,education,negative,12
8644e163-704a-4a99-a859-5e07fcfe3879,like,education,positive,50
8644e163-704a-4a99-a859-5e07fcfe3879,scared,education,negative,15
8644e163-704a-4a99-a859-5e07fcfe3879,adore,education,positive,72
8644e163-704a-4a99-a859-5e07fcfe3879,like,education,positive,50
8644e163-704a-4a99-a859-5e07fcfe3879,dislike,education,negative,10
8644e163-704a-4a99-a859-5e07fcfe3879,super love,education,positive,75
8644e163-704a-4a99-a859-5e07fcfe3879,intrigued,education,positive,45
8644e163-704a-4a99-a859-5e07fcfe3879,super love,education,positive,75
8644e163-704a-4a99-a859-5e07fcfe3879,interested,education,positive,30
8644e163-704a-4a99-a859-5e07fcfe3879,hate,education,negative,5
6547f69d-891d-4e1c-bd69-fc8735b8fca8,indifferent,science,neutral,20
6547f69d-891d-4e1c-bd69-fc8735b8fca8,want,science,positive,70
6547f69d-891d-4e1c-bd69-fc8735b8fca8,peeking,science,neutral,35
6547f69d-891d-4e1c-bd69-fc8735b8fca8,heart,science,positive,60
